ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	logFC	logCPM	F	PValue	FDR	coef	cluster
ENSMUSG00000082926	Gm8172	NA	NA	NA	9.788910302632276	8.291467510534847	725.7092789396232	4.6974865570138125e-32	1.8418844790051158e-28	StrainCAST	9
ENSMUSG00000059751	Rps3a3	NA	NA	NA	-11.536798200347658	9.547111114411752	698.4333989891129	1.7319149525732374e-30	3.395419264519832e-27	StrainCAST	9
ENSMUSG00000048758	Rpl29	Rpl29	19944	ribosomal protein L29	-7.936974205705538	10.005426654716246	576.9729639183284	1.1339708197712891e-29	1.4820998614410748e-26	StrainCAST	9
ENSMUSG00000030246	Ldhb	Ldhb	16832	lactate dehydrogenase B	4.666546091481909	9.164398342035055	538.4726882233756	5.805981525281196e-29	5.691313390156892e-26	StrainCAST	9
ENSMUSG00000069516	Lyz2	Lyz2	17105	lysozyme 2	8.442531901755842	10.054844666361433	622.5323943066923	5.226155435565827e-28	4.098351092570722e-25	StrainCAST	9
ENSMUSG00000060198	Gm11353	NA	NA	NA	-10.247568733952289	7.905013656266535	513.4069310423663	1.7622022236609677e-27	1.1515991531624424e-24	StrainCAST	9
ENSMUSG00000083483	Gm14044	NA	NA	NA	9.806209658358096	8.146525597044025	708.7806058684967	2.5624169031593145e-27	1.4353195253268103e-24	StrainCAST	9
ENSMUSG00000071419	Rps15-ps2	NA	NA	NA	8.988761717629208	7.336548051186092	451.34019717313595	3.607462515323472e-27	1.7681075653229166e-24	StrainCAST	9
ENSMUSG00000017002	Slpi	Slpi	20568	secretory leukocyte peptidase inhibitor	-11.99436274603832	8.923307502475346	813.9225076993198	4.4943119979829e-27	1.9410215792807162e-24	StrainCAST	9
ENSMUSG00000074516	Gm10709	NA	NA	NA	9.184472506138865	8.13532529386469	559.2007751980661	4.950322823975303e-27	1.9410215792807162e-24	StrainCAST	9
ENSMUSG00000058603	Rpl28-ps1	NA	NA	NA	-7.637995194025936	8.641431493112718	432.55755911205057	3.8312687053205306e-26	1.3656731448692545e-23	StrainCAST	9
