ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	logFC	logCPM	F	PValue	FDR	coef	cluster
ENSMUSG00000048758	Rpl29	Rpl29	19944	ribosomal protein L29	7.1108501177924675	9.354272435947292	366.9025142898387	6.191023194334217e-23	6.363133639136708e-19	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000026249	Serpine2	Serpine2	20720	serine (or cysteine) peptidase inhibitor, clade E, member 2	-3.1916576271617454	7.967559759262726	85.19557861913376	7.64947390443212e-12	3.931064639487667e-8	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000030579	Tyrobp	Tyrobp	22177	TYRO protein tyrosine kinase binding protein	1.5123239043390313	11.669784718617828	51.08360282568822	7.065464303889367e-9	2.420628070512497e-5	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000020077	Srgn	Srgn	19073	serglycin	1.8250872324493976	8.081398665837268	47.438406179804254	1.694640509005971e-8	4.354378787890843e-5	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000032076	Cadm1	Cadm1	54725	cell adhesion molecule 1	1.876442932613905	7.059527514995044	43.599297476814144	4.4319898225408063e-08	9.110398279214881e-5	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000016494	Cd34	Cd34	12490	CD34 antigen	1.7095984288562045	7.818521031715627	40.92587094960583	8.887054642126818e-8	1.522352460196324e-4	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000021360	Gcnt2	Gcnt2	14538	glucosaminyl (N-acetyl) transferase 2, I-branching enzyme	3.373361774961562	4.611315467253669	29.05646305135274	2.650376167427987e-6	0.0038915094641178353	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000064339	mt-Rnr2	NA	NA	NA	1.4203114163707338	11.942376815640667	25.28719679707253	1.1450244998214931e-5	0.013638817356862884	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000016256	Ctsz	Ctsz	64138	cathepsin Z	1.10535566101428	10.831636020364646	24.37256626436045	1.1942922379039303e-5	0.013638817356862884	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000064337	mt-Rnr1	NA	NA	NA	1.3573943683694367	9.136694249757007	22.0436893261991	2.6739378321934628e-5	0.027482733039284408	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000021411	Pxdc1	Pxdc1	66895	PX domain containing 1	2.2140793317839274	4.76328251033661	20.169598389201596	5.093432678727407e-5	0.04710544855020886	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000001123	Lgals9	Lgals9	16859	lectin, galactose binding, soluble 9	-1.9589429570085193	6.90178783156873	19.95535476572698	5.4997604845544495e-5	0.04710544855020886	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000030177	Ccdc77	Ccdc77	67200	coiled-coil domain containing 77	-2.6005567488383625	5.030582899706142	19.048317203802128	7.636221657442148e-5	0.06037314322706954	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000032554	Trf	Trf	22041	transferrin	1.1053915074703706	9.610995521027752	17.974923748961654	1.1339735775201161e-4	0.08324986021251252	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000053541	Gm4759	NA	NA	NA	2.761640325796114	4.481207340638592	18.721349224726705	1.409478164514887e-4	0.09657744383256008	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000029484	Anxa3	Anxa3	11745	annexin A3	0.9576952347149265	8.689066592289397	17.20070285833278	1.5156592468673603e-4	0.09736216087064205	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000029810	Tmem176b	Tmem176b	65963	transmembrane protein 176B	1.4209232943709318	8.80473611462841	17.050168358408126	1.7565769672837689e-4	0.10440077255303823	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000073412	Lst1	Lst1	16988	leukocyte specific transcript 1	-1.2008963467620344	7.8110091723103885	16.690548367506636	1.8392481721138352e-4	0.10440077255303823	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000066724	Gm10175	NA	NA	NA	2.2902814844822488	8.255280383733	19.923017666990322	1.9299617420779591e-4	0.10440077255303823	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000051212	Gpr183	Gpr183	321019	G protein-coupled receptor 183	1.2219014102244872	7.291847328488698	16.113865131233673	2.2942395188393772e-4	0.11494736545524883	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000037649	H2-DMa	H2-DMa	14998	histocompatibility 2, class II, locus DMa	1.1381730935721188	7.796075518539827	16.05314417650846	2.3486034973343312e-4	0.11494736545524883	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000025534	Gusb	Gusb	110006	glucuronidase, beta	1.0725143223293028	8.346376598668586	15.381049355967994	3.04934513590782e-4	0.1424598604857299	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000031652	N4bp1	N4bp1	80750	NEDD4 binding protein 1	-1.2221219009766857	6.4107855569223045	14.694652044683536	3.9958204913942533e-4	0.16692266977755407	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000034354	Mtmr3	Mtmr3	74302	myotubularin related protein 3	-1.5300165678735984	5.030980966809598	14.662795441544969	4.0466403424513223e-4	0.16692266977755407	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000032959	Pebp1	Pebp1	23980	phosphatidylethanolamine binding protein 1	0.9765690088722727	7.610049083826449	14.65437073175818	4.0601933687865846e-4	0.16692266977755407	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000036617	Etl4	Etl4	208618	enhancer trap locus 4	4.222047821414575	3.511066268849674	14.301879470343723	0.00046722939239952893	0.18469937288778301	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000015355	Cd48	Cd48	12506	CD48 antigen	1.0067006330036024	6.755155767059025	14.206938507493811	4.8532427068664343e-4	0.1847467723747156	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000097715	Gpr137b-ps	NA	NA	NA	-2.776761570858662	4.409554585550488	14.070053029389662	5.127220911855439e-4	0.18820563047160785	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000064109	Hcst	Hcst	23900	hematopoietic cell signal transducer	1.5533059264013358	5.47195129952213	13.931787211040348	5.42053602611059e-4	0.1921112733667746	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000040430	Pitpnc1	Pitpnc1	71795	phosphatidylinositol transfer protein, cytoplasmic 1	1.4094973738334646	5.856110054767413	13.713398309919274	5.920344511444888e-4	0.19567717253297265	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000072964	Bhlhb9	Bhlhb9	70237	basic helix-loop-helix domain containing, class B9	-6.113478470285072	4.311990989258762	13.813170695423672	5.924996764716017e-4	0.19567717253297265	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000030104	Edem1	Edem1	192193	ER degradation enhancer, mannosidase alpha-like 1	0.9880035689083799	7.656685098103239	13.567891039431181	6.280112162363884e-4	0.19567717253297265	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000090175	Ugt1a9	Ugt1a9	394434	UDP glucuronosyltransferase 1 family, polypeptide A9	1.795237620668638	5.310195261430078	13.522427765029988	6.397182859802108e-4	0.19567717253297265	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000005447	Pafah1b3	Pafah1b3	18476	platelet-activating factor acetylhydrolase, isoform 1b, subunit 3	1.4761780670937052	5.4878242284420296	13.413402011078896	6.687391567764043e-4	0.19567717253297265	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000045594	Glb1	Glb1	12091	galactosidase, beta 1	1.075347681770709	6.599946080460535	13.355627447761346	6.846766451197384e-4	0.19567717253297265	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000064341	mt-Nd1	ND1	17716	NADH dehydrogenase subunit 1	0.9934957375954598	11.362708477197724	13.353095642038642	6.853841419718832e-4	0.19567717253297265	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000067058	Rps15a-ps5	NA	NA	NA	3.5531689441975707	6.5638294926007195	16.350184232001272	7.270144418255266e-4	0.20195282251575034	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000038059	Smim3	Smim3	106878	small integral membrane protein 3	1.5620268927716532	5.072803478356729	12.957619872121315	8.059355474962539e-4	0.21798435676753938	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000006362	Cbfa2t3	Cbfa2t3	12398	CBFA2/RUNX1 translocation partner 3	1.5715097553161161	5.835440610673972	12.821282179779036	8.525108013384518e-4	0.2246693850296566	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000044080	S100a1	S100a1	20193	S100 calcium binding protein A1	1.7821300958111073	4.787756182160969	12.566466846387593	9.473275845209116e-4	0.2434158228426482	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000030695	Aldoa	Aldoa	11674	aldolase A, fructose-bisphosphate	0.9780650376183434	7.551050427412477	12.28332099307212	0.0010658565461489522	0.2671920385687544	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000043832	Clec4a3	Clec4a3	73149	C-type lectin domain family 4, member a3	-1.5797803645963322	5.831377400726683	12.2094978093524	0.0010992619307240471	0.2682247925371507	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000024677	Ms4a6b	Ms4a6b	69774	membrane-spanning 4-domains, subfamily A, member 6B	-1.1106363890933524	6.562491646385704	12.144525426461632	0.0011295756483933905	0.2682247925371507	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000066324	Impad1	Impad1	242291	inositol monophosphatase domain containing 1	4.490738661889326	4.671412849884918	12.229807044626776	0.0011482672574075336	0.2682247925371507	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000022974	Paxbp1	Paxbp1	67367	PAX3 and PAX7 binding protein 1	-1.6201151264196465	5.414847200327955	12.238015057195721	0.0011979418030445184	0.273609907815368	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000034563	Ccpg1	Ccpg1	72278	cell cycle progression 1	-1.494501019617092	5.733501620428392	11.921826733915118	0.0012403440176325846	0.2771359959397327	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000000682	Cd52	Cd52	23833	CD52 antigen	1.117679879216182	9.516168899432085	12.204990866492464	0.0013157725908494202	0.2789383946706575	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000035469	Rcbtb1	Rcbtb1	71330	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1	-2.1846245282714882	4.41653858450128	11.73767345401056	0.0013405845283700633	0.2789383946706575	StrainCAST-GenotypeAPP-PS1	11
ENSMUSG00000032294	Pkm	Pkm	18746	pyruvate kinase, muscle	0.9572634787528481	7.824549048781645	11.733366595194301	0.0013430286943637995	0.2789383946706575	StrainCAST-GenotypeAPP-PS1	11
