ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	logFC	logCPM	F	PValue	FDR	coef	cluster
ENSMUSG00000017002	Slpi	Slpi	20568	secretory leukocyte peptidase inhibitor	-10.385376507274303	8.467960877718195	683.2564842070884	2.376357389772708e-50	1.3773367431122614e-46	StrainWSB	8
ENSMUSG00000027014	Cwc22	Cwc22	80744	CWC22 spliceosome-associated protein	6.886938561136771	8.461233815222341	342.77726638668435	7.79584274850068e-38	2.259235228515497e-34	StrainWSB	8
ENSMUSG00000064345	mt-Nd2	ND2	17717	NADH dehydrogenase subunit 2	4.305211687459995	11.454939619295331	329.3972684332093	6.338378368069805e-36	1.2245747007110864e-32	StrainWSB	8
ENSMUSG00000073599	Ecscr	Ecscr	68545	endothelial cell surface expressed chemotaxis and apoptosis regulator	6.604819011324801	8.541471356266845	309.0518463735499	8.871529656161495e-36	1.2854846471778006e-32	StrainWSB	8
ENSMUSG00000060591	Ifitm2	Ifitm2	80876	interferon induced transmembrane protein 2	-5.888672965728142	6.868344485556269	292.77863969707755	2.1424510000667997e-34	2.4835291992774343e-31	StrainWSB	8
ENSMUSG00000030124	Lag3	Lag3	16768	lymphocyte-activation gene 3	9.920451657122438	8.156804171293958	282.0012942139074	8.499002982149698e-34	8.210036880756608e-31	StrainWSB	8
ENSMUSG00000027848	Olfml3	Olfml3	99543	olfactomedin-like 3	4.9007622760645555	11.338680139582655	364.88308367092856	3.015575579574119e-33	2.4968965798873705e-30	StrainWSB	8
ENSMUSG00000047963	Stbd1	Stbd1	52331	starch binding domain 1	-7.163894975338767	6.182726112449924	258.35620047728344	2.296275639992583e-32	1.6636517011746266e-29	StrainWSB	8
ENSMUSG00000064351	mt-Co1	COX1	17708	cytochrome c oxidase subunit I	-2.9600832857499193	11.40613030047522	229.8731526257523	3.0400735174105502e-30	1.9578073452123943e-27	StrainWSB	8
ENSMUSG00000036172	Cd200r3	Cd200r3	74603	CD200 receptor 3	-4.492454379768341	8.080836781768564	285.970799283659	4.552598833926978e-30	2.6386862841440768e-27	StrainWSB	8
ENSMUSG00000027315	Spint1	Spint1	20732	serine protease inhibitor, Kunitz type 1	-8.85796227276718	6.926614309549001	308.46491283459477	4.086222460804545e-28	2.153067762074831e-25	StrainWSB	8
ENSMUSG00000038400	Pmepa1	Pmepa1	65112	prostate transmembrane protein, androgen induced 1	3.22298938254154	10.135420405206537	200.0323768709694	7.894679198160548e-28	3.813130052711545e-25	StrainWSB	8
ENSMUSG00000054702	Ap1s3	Ap1s3	252903	adaptor-related protein complex AP-1, sigma 3	3.119257073945926	10.193435379023867	184.04527033395047	1.9231999080685713e-26	8.574512820896491e-24	StrainWSB	8
ENSMUSG00000032878	Ccdc85a	Ccdc85a	216613	coiled-coil domain containing 85A	-8.542730561623749	5.476854175130474	192.30640205589697	4.121380337763295e-26	1.7062514598340042e-23	StrainWSB	8
ENSMUSG00000029810	Tmem176b	Tmem176b	65963	transmembrane protein 176B	3.252766679079185	9.30552801521143	179.02635935003832	5.422961696028389e-26	2.0954323993453693e-23	StrainWSB	8
ENSMUSG00000020100	Slc29a3	Slc29a3	71279	solute carrier family 29 (nucleoside transporters), member 3	-2.637928758817676	9.551715588044868	173.674441407953	1.6696104540006424e-25	6.048163869617327e-23	StrainWSB	8
ENSMUSG00000047798	Cd300lf	Cd300lf	246746	CD300 molecule like family member F	-4.972038234248234	6.1631882977358	170.25603388098864	3.4607919493382427e-25	1.179926478727321e-22	StrainWSB	8
ENSMUSG00000022639	Dubr	NA	NA	NA	-4.676101632841822	6.607053644220286	173.54901643409084	2.0924323310838137e-24	6.73763210608988e-22	StrainWSB	8
ENSMUSG00000023153	Tmem52	Tmem52	69671	transmembrane protein 52	-5.538434731099379	5.878540536260625	160.9949219004638	2.604081816612544e-24	7.943820110045422e-22	StrainWSB	8
ENSMUSG00000093249	Gm24576	NA	NA	NA	-7.307760792522295	5.530520826001121	160.0228175430312	3.230755726264724e-24	9.362730094715171e-22	StrainWSB	8
ENSMUSG00000083563	Gm13340	NA	NA	NA	-10.733467033518203	8.588005234725797	501.22583303933567	4.1025260741861244e-24	1.1322971964753702e-21	StrainWSB	8
ENSMUSG00000027669	Gnb4	Gnb4	14696	guanine nucleotide binding protein (G protein), beta 4	-6.579714181824866	6.203296675977403	160.0426046205549	4.801262402068337e-24	1.2649144037449127e-21	StrainWSB	8
ENSMUSG00000107511	Gm44440	NA	NA	NA	-3.976417282096897	6.637072358986323	154.95441144405478	1.0065577120421559e-23	2.5365254343462326e-21	StrainWSB	8
ENSMUSG00000084416	Rpl10a-ps1	NA	NA	NA	8.78241059428128	7.0069840326928565	155.63552841658233	1.450277213276324e-23	3.5024194700623224e-21	StrainWSB	8
ENSMUSG00000087153	Gm6483	NA	NA	NA	-2.764531476388455	7.96424728688969	144.9469363714843	1.0098671786068071e-22	2.3412760668820217e-20	StrainWSB	8
ENSMUSG00000022816	Fstl1	Fstl1	14314	follistatin-like 1	-4.737598492209536	5.711773925563699	140.24523881670277	3.074133228045586e-22	6.85295238067393e-20	StrainWSB	8
ENSMUSG00000044103	Il1f9	Il1f9	215257	interleukin 1 family, member 9	7.062170025193621	6.3962745806583925	143.2249722993213	3.4881035442128466e-22	7.487795608243577e-20	StrainWSB	8
ENSMUSG00000044811	AF251705	Cd300c2	140497	CD300C molecule 2	-2.3207953767696345	10.319604875280831	133.9763790050734	1.3993444707119756e-21	2.8966430543737895e-19	StrainWSB	8
ENSMUSG00000096449	Gm4076	NA	NA	NA	-7.76769732857669	5.459096951834644	139.18914509676839	1.6332447532288564e-21	3.219377300411791e-19	StrainWSB	8
ENSMUSG00000103464	Gm38246	NA	NA	NA	-5.999565019834317	5.492068258962669	135.5182429969584	1.6663443583911964e-21	3.219377300411791e-19	StrainWSB	8
ENSMUSG00000030054	Gp9	Gp9	54368	glycoprotein 9 (platelet)	5.070252222721528	7.265773217507487	120.57151593300405	4.0641805197410644e-20	7.59870654594168e-18	StrainWSB	8
ENSMUSG00000031446	Cul4a	Cul4a	99375	cullin 4A	-2.7235133510889566	7.628625739236162	119.45890002035159	5.420103605510547e-20	9.817162655480979e-18	StrainWSB	8
