ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	logFC	logCPM	F	PValue	FDR	coef	cluster
ENSMUSG00000048758	Rpl29	Rpl29	19944	ribosomal protein L29	-6.424772577621338	9.255068330526026	337.86124802062767	1.3619126213910418e-21	1.4421292747909743e-17	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000030579	Tyrobp	Tyrobp	22177	TYRO protein tyrosine kinase binding protein	-1.2241066713380215	11.723461976164868	52.45476677376435	7.246565196384283e-10	3.836693943225659e-6	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000079419	Ms4a6c	Ms4a6c	73656	membrane-spanning 4-domains, subfamily A, member 6C	-1.5449804393745046	7.784084327318296	46.59838029417599	3.87529530716335e-9	1.3678500669184237e-5	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000023367	Tmem176a	Tmem176a	66058	transmembrane protein 176A	-2.63845834093933	8.329120861642311	59.65679239026931	6.8994750565022355e-9	1.5466348004497324e-5	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000029810	Tmem176b	Tmem176b	65963	transmembrane protein 176B	-2.0702371023549766	8.763889792220775	51.257293716192926	7.303025783594921e-9	1.5466348004497324e-5	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000020077	Srgn	Srgn	19073	serglycin	-1.8028581746785142	7.990002482355412	47.229376081735	1.3282427563733978e-8	2.3441270912063183e-5	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000016494	Cd34	Cd34	12490	CD34 antigen	-1.4859455268834258	7.672750073681789	37.983375482335845	5.453702912547138e-8	8.249894305851664e-5	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000089929	Bcl2a1b	Bcl2a1b	12045	B cell leukemia/lymphoma 2 related protein A1b	-1.4698903962369847	7.666058552388046	33.926017277363314	2.0597171852559596e-7	2.7262931593344193e-4	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000025498	Irf7	Irf7	54123	interferon regulatory factor 7	-1.8652560392894948	7.090076199934437	35.67265004361092	2.480235164205397e-7	2.9181344615301057e-4	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000032554	Trf	Trf	22041	transferrin	-1.0897893478493734	9.76727451996564	32.870901762254	2.9383455284472253e-7	3.111414080072767e-4	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000041736	Tspo	Tspo	12257	translocator protein	-1.9260112890116443	7.652112679312097	38.00291309549554	7.39749428127209e-7	7.12109699494456e-4	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000027698	Nceh1	Nceh1	320024	neutral cholesterol ester hydrolase 1	-1.958185628844092	5.480433325600701	28.960870867915883	1.138227457548911e-6	0.0010043908789987848	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000032076	Cadm1	Cadm1	54725	cell adhesion molecule 1	-1.6282076930968032	7.1090756348992334	29.615428333418624	1.3908654748996756e-6	0.0010574417701441586	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000004552	Ctse	Ctse	13034	cathepsin E	-3.6527988963279254	3.8722951399782857	28.382417158763587	1.398072035321392e-6	0.0010574417701441586	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000079110	Capn3	Capn3	12335	calpain 3	-1.6849530226812401	6.2840579018586	22.7501295378436	1.1193682466131418e-5	0.007901993575591038	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000037742	Eef1a1	Eef1a1	13627	eukaryotic translation elongation factor 1 alpha 1	-0.7436491958204027	11.623124367733515	20.898456219875612	2.2939610009035877e-5	0.015181720649105055	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000062611	Rps3a2	NA	NA	NA	-4.789586419743129	8.237795843027731	22.441808621035364	2.870194867799435e-5	0.017877937326546012	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000057666	Gapdh	Gapdh	14433	glyceraldehyde-3-phosphate dehydrogenase	-0.9720473315438615	9.186637764288651	19.953175944102075	3.60806336662962e-5	0.02054702775615225	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000090625	Gm20721	NA	NA	NA	-1.087444294714063	8.85112121650159	20.998231687712952	3.686783712974717e-5	0.02054702775615225	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000057262	Gm10020	NA	NA	NA	-4.391421452994168	6.955942505919459	28.726128876176887	4.067506944888534e-5	0.020687686006903593	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000039899	Fgl2	Fgl2	14190	fibrinogen-like protein 2	-1.5035511548542004	6.703145800065043	19.535944238342832	4.102761414155968e-5	0.020687686006903593	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000022971	Ifnar2	Ifnar2	15976	interferon (alpha and beta) receptor 2	-0.8910095738024788	8.100508776750278	19.099676722472033	4.687659239183707e-5	0.022562556219871032	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000074129	Rpl13a	Rpl13a	22121	ribosomal protein L13A	-0.7256600561316617	10.79898792087803	18.752340307186117	5.392621028359692e-5	0.02482715829100034	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000009687	Fxyd5	Fxyd5	18301	FXYD domain-containing ion transport regulator 5	-1.6093356468883162	6.066285363459939	19.833811243481126	6.428662530789332e-5	0.028363794807720097	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000073676	Hspe1	Hspe1	15528	heat shock protein 1 (chaperonin 10)	-0.8956241240955723	7.9849392618966	18.17164807615103	6.82660626951134e-5	0.02891477351514223	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000026249	Serpine2	Serpine2	20720	serine (or cysteine) peptidase inhibitor, clade E, member 2	1.1411572384420106	7.868967299455374	17.624731390614034	8.539874413649535e-5	0.03478028083312882	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000034459	Ifit1	Ifit1	15957	interferon-induced protein with tetratricopeptide repeats 1	-1.9211627371557796	7.32302168889525	23.116956970920373	9.819105324228444e-5	0.0385090763993537	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000016256	Ctsz	Ctsz	64138	cathepsin Z	-0.7614559760584295	10.952115196848554	17.18052325129758	1.0256941961540601e-4	0.03878955658241194	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000043716	Rpl7	Rpl7	19989	ribosomal protein L7	-0.7076321033435687	9.880302277697373	17.063739140142495	1.0765253368338307e-4	0.03930802341977046	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000030342	Cd9	Cd9	12527	CD9 antigen	-0.7853130917478564	10.001391347703688	16.925829613384156	1.1399300180608794e-4	0.04023572987082217	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000044533	Rps2	Rps2	16898	ribosomal protein S2	-0.7401989679432385	10.044227389906853	16.68503560600621	1.260081284901522e-4	0.04304193782523296	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000000682	Cd52	Cd52	23833	CD52 antigen	-1.6049279878725047	9.211097347409794	22.294120146180276	1.3318791439239725e-4	0.043578732134356236	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000052336	Cx3cr1	Cx3cr1	13051	chemokine (C-X3-C motif) receptor 1	0.6351040492911793	11.848852017423187	16.505597722060298	1.3581057327734025e-4	0.043578732134356236	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000064337	mt-Rnr1	NA	NA	NA	-1.3822934771774753	8.944371821132032	20.52336094930519	1.5697283368543645e-4	0.04888780399691431	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000003882	Il7r	Il7r	16197	interleukin 7 receptor	1.2509498670278258	6.876989907377338	16.892974899352534	1.689919533075462e-4	0.050280205410684044	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000054404	Slfn5	Slfn5	327978	schlafen 5	-1.4794897515530736	6.290122488133344	16.35419574372752	1.7515990346536966e-4	0.050280205410684044	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000098274	Rpl24	Rpl24	68193	ribosomal protein L24	-0.8670002446248343	8.99015930912052	16.06107247716408	1.7568869583485785e-4	0.050280205410684044	StrainPWK-GenotypeAPP-PS1	7
ENSMUSG00000068397	Gm10240	NA	NA	NA	-5.188624876946246	3.4102177154933426	16.203433600208104	1.8532617732400138e-4	0.051062201351115895	StrainPWK-GenotypeAPP-PS1	7
