ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	logFC	logCPM	F	PValue	FDR	coef	cluster
ENSMUSG00000062611	Rps3a2	NA	NA	NA	9.8105921137686245	8.237795843372131	1305.1133386555007	1.5414998274888892e-40	1.632294167327985e-36	StrainCAST	7
ENSMUSG00000082926	Gm8172	NA	NA	NA	8.572215256422444	7.210151512679888	946.2154067196808	7.332649353617434e-40	3.8822712002727504e-36	StrainCAST	7
ENSMUSG00000054702	Ap1s3	Ap1s3	252903	adaptor-related protein complex AP-1, sigma 3	-3.490303543423831	9.772475753418002	812.4092577206139	6.726818812064968e-38	2.374342813365198e-34	StrainCAST	7
ENSMUSG00000022817	Itgb5	Itgb5	16419	integrin beta 5	-4.479399988100447	9.297383399702948	730.5380781376008	1.5230770457366116e-36	4.0319657093262454e-33	StrainCAST	7
ENSMUSG00000069892	9930111J21Rik2	9930111J21Rik2	245240	RIKEN cDNA 9930111J21 gene 2	-5.176762612770418	7.9040315895563875	648.7875735627058	4.820463383483414e-35	1.0208777353541175e-31	StrainCAST	7
ENSMUSG00000071419	Rps15-ps2	NA	NA	NA	7.398785449196872	6.527806094573107	633.7140650771963	9.516724141588757e-35	1.6795431989213892e-31	StrainCAST	7
ENSMUSG00000083483	Gm14044	NA	NA	NA	7.699021419005874	7.162092878341991	771.3605872276469	3.381398053874761e-33	5.115089141782835e-30	StrainCAST	7
ENSMUSG00000101776	Gm28268	NA	NA	NA	-4.037345150621548	8.142572281268626	474.6774521924304	5.728112257741885e-31	7.581872587153603e-28	StrainCAST	7
ENSMUSG00000020717	Pecam1	Pecam1	18613	platelet/endothelial cell adhesion molecule 1	3.621686089102995	6.753619744043682	457.55161802505467	1.0044094199776317e-30	1.1817434831270158e-27	StrainCAST	7
ENSMUSG00000023341	Mx2	Mx2	17858	MX dynamin-like GTPase 2	3.7861895793100393	7.745542513949246	485.5460264231735	1.1977215348787353e-30	1.268267333283093e-27	StrainCAST	7
ENSMUSG00000026458	Ppfia4	Ppfia4	68507	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4	-3.6592714198721423	7.854038018257804	409.37312700714114	2.2019587524375472e-29	2.1196855663237445e-26	StrainCAST	7
ENSMUSG00000096979	Gm26880	NA	NA	NA	4.676742455715593	6.009591497486371	398.09425148059233	7.211934415680345e-29	6.363931127303263e-26	StrainCAST	7
ENSMUSG00000072692	Rpl37rt	Rpl37rt	100502825	ribosomal protein L37, retrotransposed	-6.236747681508012	8.644292454848763	677.8512920995464	8.473904204864456e-29	6.902320894254594e-26	StrainCAST	7
ENSMUSG00000108365	RP24-174G2.2	NA	NA	NA	-3.767839454129197	8.176050671939775	387.78198848251384	3.406289151474682e-28	2.4182164247881275e-25	StrainCAST	7
ENSMUSG00000069515	Lyz1	Lyz1	17110	lysozyme 1	6.4789350949872535	6.384907217977078	437.5031678194416	3.4255592002853823e-28	2.4182164247881275e-25	StrainCAST	7
ENSMUSG00000030124	Lag3	Lag3	16768	lymphocyte-activation gene 3	-3.611815886945421	7.48736616378981	354.4522080000944	1.1210112116509651e-27	7.418992325107544e-25	StrainCAST	7
ENSMUSG00000063253	Scoc	Scoc	56367	short coiled-coil protein	-3.0652087970001123	8.147301019214035	351.56598677613493	1.3977461232632197e-27	8.70631394072602e-25	StrainCAST	7
ENSMUSG00000048758	Rpl29	Rpl29	19944	ribosomal protein L29	-6.889860149396293	9.25506833035885	685.9473705582914	1.7289899574066632e-27	1.0171263699432865e-24	StrainCAST	7
ENSMUSG00000027669	Gnb4	Gnb4	14696	guanine nucleotide binding protein (G protein), beta 4	7.27664373000868	5.9327341366420825	369.7916999256015	1.8475899193810068e-27	1.0296910345434462e-24	StrainCAST	7
ENSMUSG00000023764	Sfi1	Sfi1	78887	Sfi1 homolog, spindle assembly associated (yeast)	2.385215217253756	8.738509761932404	337.6079691546308	4.1538736642347e-27	2.199268411529062e-24	StrainCAST	7
