ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	logFC	logCPM	F	PValue	FDR	coef	cluster
ENSMUSG00000027014	Cwc22	Cwc22	80744	CWC22 spliceosome-associated protein	4.8121497821194135	7.734546199968459	442.1842274329034	1.530045954545757e-24	1.572581232082129e-20	StrainWSB	11
ENSMUSG00000063328	Gm9396	NA	NA	NA	7.5434934861246346	6.747782409959266	369.57273513107134	4.275129968804647e-21	2.196989290968708e-17	StrainWSB	11
ENSMUSG00000030246	Ldhb	Ldhb	16832	lactate dehydrogenase B	-3.1427835088534155	8.456798826934829	234.4585550525186	3.2525834637592573e-19	1.1143350946839216e-15	StrainWSB	11
ENSMUSG00000019122	Ccl9	Ccl9	20308	chemokine (C-C motif) ligand 9	2.4271987075796733	8.595750965034386	182.2933933224486	3.1523742428575464e-17	6.842886783711558e-14	StrainWSB	11
ENSMUSG00000026473	Glul	Glul	14645	glutamate-ammonia ligase (glutamine synthetase)	2.1748018301365346	9.511435131910526	181.73526323542634	3.328899972617026e-17	6.842886783711558e-14	StrainWSB	11
ENSMUSG00000018927	Ccl6	Ccl6	20305	chemokine (C-C motif) ligand 6	2.8735666732831553	8.824482217114385	193.99420425712995	4.346220406986691e-17	7.445075557168202e-14	StrainWSB	11
ENSMUSG00000027199	Gatm	Gatm	67092	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	2.4432827317006036	9.152245753516297	177.3386685471229	5.1379399027130176e-17	7.543963760012056e-14	StrainWSB	11
ENSMUSG00000058126	Tpm3-rs7	NA	NA	NA	5.046072971774693	6.254801501597279	174.35306509516468	6.933432304825288e-17	8.907727153624288e-14	StrainWSB	11
ENSMUSG00000037443	Cep85	Cep85	70012	centrosomal protein 85	-5.164546929876739	8.204509971927454	310.46089311872635	9.435633669316213e-17	1.0621278469510696e-13	StrainWSB	11
ENSMUSG00000038900	Rpl12	Rpl12	269261	ribosomal protein L12	3.523387718605615	8.334873912412895	201.466198894118	1.0333993451557401e-16	1.0621278469510696e-13	StrainWSB	11
ENSMUSG00000027315	Spint1	Spint1	20732	serine protease inhibitor, Kunitz type 1	-8.94721875363485	5.862901170376158	176.285808544391	2.059973251605382e-15	1.9247640981818287e-12	StrainWSB	11
ENSMUSG00000069682	Gm10275	NA	NA	NA	-7.4129013330619875	9.318110346710139	333.51194375738476	3.7077583256905275e-15	2.9309029188646625e-12	StrainWSB	11
ENSMUSG00000105263	Gm42427	NA	NA	NA	2.973427208010185	8.144011546214518	141.7518456963927	3.77121671196988e-15	2.9309029188646625e-12	StrainWSB	11
ENSMUSG00000106173	Gm42764	NA	NA	NA	5.169553703690019	5.108133746785187	137.74270282397694	3.9922787375078106e-15	2.9309029188646625e-12	StrainWSB	11
ENSMUSG00000059751	Rps3a3	NA	NA	NA	9.366258853372472	8.436216931505745	314.35432340368106	6.576781772240871e-15	4.506410870339445e-12	StrainWSB	11
ENSMUSG00000044103	Il1f9	Il1f9	215257	interleukin 1 family, member 9	4.7943189465737746	5.21358581778266	131.04690441815185	4.103807745281925e-14	2.6361835003754766e-11	StrainWSB	11
ENSMUSG00000105987	AI506816	AI506816	433855	expressed sequence AI506816	-4.166605324635932	5.726536954494803	118.68648273126941	4.6249584544272484e-14	2.7961954702707802e-11	StrainWSB	11
ENSMUSG00000097705	Gm26740	NA	NA	NA	-9.471155478717547	4.78830940896015	179.38020781864904	6.449620930613531e-14	3.682733551380326e-11	StrainWSB	11
ENSMUSG00000082475	Gm7206	NA	NA	NA	-6.210024304790067	7.85036791506467	199.4377240539621	1.165052691297197e-13	6.302321874290837e-11	StrainWSB	11
ENSMUSG00000083282	Ctsf	Ctsf	56464	cathepsin F	1.5958745320088477	8.127636782519561	104.47298708771845	3.501030475416162e-13	1.7991795613163653e-10	StrainWSB	11
ENSMUSG00000100627	A830008E24Rik	NA	NA	NA	-4.998158472803084	4.509460817625698	100.62816097203469	6.261442078117531e-13	3.064528651375809e-10	StrainWSB	11
ENSMUSG00000062609	Kcnj15	Kcnj15	16516	potassium inwardly-rectifying channel, subfamily J, member 15	8.833858433620033	5.170357434516127	114.615292806301	7.714052901931905e-13	3.603865260275278e-10	StrainWSB	11
ENSMUSG00000003418	St8sia6	St8sia6	241230	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6	2.666828769261708	6.301319289544624	96.62838346506616	1.1658845668130175e-12	5.209983294653998e-10	StrainWSB	11
ENSMUSG00000022665	Ccdc80	Ccdc80	67896	coiled-coil domain containing 80	8.456453139135393	4.177912685843485	94.10267686056224	3.668370641619757e-12	1.570979727273661e-9	StrainWSB	11
ENSMUSG00000073489	Ifi204	Ifi204	15951	interferon activated gene 204	-5.7284663088820675	4.595881356880082	87.36251412127407	5.80328771886028e-12	2.3858476469778382e-9	StrainWSB	11
