ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	logFC	logCPM	F	PValue	FDR	coef	cluster
ENSMUSG00000082926	Gm8172	NA	NA	NA	8.818772514454043	8.291467508145447	603.8586936691054	3.84284774894076e-30	9.587509269162325e-27	StrainCAST	9
ENSMUSG00000048758	Rpl29	Rpl29	19944	ribosomal protein L29	-7.948478827046253	10.00542665477547	597.7715984932738	4.8903388264026136e-30	9.587509269162325e-27	StrainCAST	9
ENSMUSG00000022817	Itgb5	Itgb5	16419	integrin beta 5	-5.338758567054596	9.28911360544854	486.6728952413044	6.238377067536645e-28	8.153558827270395e-25	StrainCAST	9
ENSMUSG00000072692	Rpl37rt	Rpl37rt	100502825	ribosomal protein L37, retrotransposed	-5.278628768468684	9.392089418482254	473.28473962110326	1.1961551295294203e-27	1.1725310657212143e-24	StrainCAST	9
ENSMUSG00000058603	Rpl28-ps1	NA	NA	NA	-7.777932647353751	8.641431492949925	456.0222373621497	1.1764019503457237e-26	9.225344094611166e-24	StrainCAST	9
ENSMUSG00000083483	Gm14044	NA	NA	NA	11.307889674646985	8.146525594523874	582.2216146977381	1.100173301915674e-25	7.189632528018929e-23	StrainCAST	9
ENSMUSG00000074516	Gm10709	NA	NA	NA	7.344306214664785	8.135325291788607	477.0563018841274	1.3378606672210676e-25	7.493930965962579e-23	StrainCAST	9
ENSMUSG00000071419	Rps15-ps2	NA	NA	NA	8.232667778663936	7.336548048403847	333.5420255470848	3.581430730892837e-24	1.7553487369788517e-21	StrainCAST	9
ENSMUSG00000031613	Hpgd	Hpgd	15446	hydroxyprostaglandin dehydrogenase 15 (NAD)	-4.8453771678490645	8.152490420800836	272.4621678768923	4.1149870048119836e-22	1.7927626717630875e-19	StrainCAST	9
ENSMUSG00000069515	Lyz1	Lyz1	17110	lysozyme 1	7.1991093891929765	7.303665603619839	273.8411087034664	2.2654618797462906e-21	8.882876030485207e-19	StrainCAST	9
ENSMUSG00000031851	Ntpcr	Ntpcr	66566	nucleoside-triphosphatase, cancer-related	-5.081952879634291	6.616621347938506	210.7554722780904	7.420297519632442e-20	2.644998779498073e-17	StrainCAST	9
ENSMUSG00000022587	Ly6e	Ly6e	17069	lymphocyte antigen 6 complex, locus E	-2.6072959645845195	10.067227089923668	208.90012858217486	8.91841338601407e-20	2.9140915738800975e-17	StrainCAST	9
ENSMUSG00000026458	Ppfia4	Ppfia4	68507	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4	-4.333383378229054	7.611685554198423	190.86488780426873	5.72631655438657e-19	1.7271451699807495e-16	StrainCAST	9
ENSMUSG00000064351	mt-Co1	COX1	17708	cytochrome c oxidase subunit I	2.480613336224252	11.413225788207285	183.23356284824033	4.97260052733351e-18	1.3926833334053352e-15	StrainCAST	9
