ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	logFC	logCPM	F	PValue	FDR	coef	cluster
ENSMUSG00000027533	Fabp5	Fabp5	16592	fatty acid binding protein 5, epidermal	1.8904687861012632	1.506208854945297	84.14053435705047	7.060657054697451e-10	1.0127514111125121e-5	GenotypeAPP-PS1	H
ENSMUSG00000068129	Cst7	Cst7	13011	cystatin F (leukocystatin)	2.8784001678400633	4.721877240463603	119.72820197236487	1.1805693432564109e-9	1.0127514111125121e-5	GenotypeAPP-PS1	H
ENSMUSG00000020053	Igf1	Igf1	16000	insulin-like growth factor 1	3.1135625926807533	-0.0339609345166318	75.78792862296503	3.9418652431666336e-9	2.2543527325669978e-5	GenotypeAPP-PS1	H
ENSMUSG00000018126	Baiap2l2	Baiap2l2	207495	BAI1-associated protein 2-like 2	4.125341482936622	-0.18755586168816948	64.393492366885	2.4740247742598183e-8	1.0611710762993926e-4	GenotypeAPP-PS1	H
ENSMUSG00000070858	Gm1673	Gm1673	381633	predicted gene 1673	1.581050698977758	1.198979429890105	51.71138063821566	8.580945256576712e-8	2.944465555341733e-4	GenotypeAPP-PS1	H
ENSMUSG00000018927	Ccl6	Ccl6	20305	chemokine (C-C motif) ligand 6	0.7004520633996407	8.358442696669751	45.922620055382396	2.598238549792146e-7	7.429663133130643e-4	GenotypeAPP-PS1	H
ENSMUSG00000022265	Ank	Ank	11732	progressive ankylosis	0.7855876039053331	4.737114942202647	41.00109367350114	7.352216545535343e-7	0.0018020282753107126	GenotypeAPP-PS1	H
ENSMUSG00000024640	Psat1	Psat1	107272	phosphoserine aminotransferase 1	0.7352341072432989	2.9681870949157028	36.41752307111738	1.7580496329386379e-6	0.003770357194041026	GenotypeAPP-PS1	H
ENSMUSG00000079037	Prnp	Prnp	19122	prion protein	1.4316091771442028	2.816734296777277	36.06033832877661	2.2293386081658536e-6	0.004249862500033505	GenotypeAPP-PS1	H
ENSMUSG00000050370	Ch25h	Ch25h	12642	cholesterol 25-hydroxylase	3.1273263992773033	2.213835477193163	29.862869285997153	1.169568965051155e-5	0.020066294733382666	GenotypeAPP-PS1	H
ENSMUSG00000024661	Fth1	Fth1	14319	ferritin heavy polypeptide 1	0.3395322167920932	11.516574625614311	25.353843225910072	2.6066245436490583e-5	0.0393302983610287	GenotypeAPP-PS1	H
ENSMUSG00000000982	Ccl3	Ccl3	20302	chemokine (C-C motif) ligand 3	1.6658585111727822	3.4496542380507624	29.668826175493166	2.750851432839916e-5	0.0393302983610287	GenotypeAPP-PS1	H
ENSMUSG00000056367	Actr3b	Actr3b	242894	ARP3 actin-related protein 3B	2.0966668528088555	-0.009065585869266703	24.061790861433842	3.71082540330614e-5	0.04897433188040265	GenotypeAPP-PS1	H
ENSMUSG00000030103	Bhlhe40	Bhlhe40	20893	basic helix-loop-helix family, member e40	2.1649786327622933	-0.07221768176265339	22.982842100180537	5.0204521118743835e-5	0.06152564063102057	GenotypeAPP-PS1	H
ENSMUSG00000022303	Dcstamp	Dcstamp	75766	dendrocyte expressed seven transmembrane protein	5.844513338545915	1.023135749601402	22.929609790756444	6.678108133220862e-5	0.07638420082778022	GenotypeAPP-PS1	H
ENSMUSG00000036617	Etl4	Etl4	208618	enhancer trap locus 4	1.483167303871096	0.9354199214587131	21.45229748824039	7.802279578961355e-5	0.08366481921014998	GenotypeAPP-PS1	H
ENSMUSG00000046432	Ngfrap1	Bex3	12070	brain expressed X-linked 3	0.4087518941247879	4.011469646641034	20.79760673093485	9.464739007020082e-5	0.0955214865549668	GenotypeAPP-PS1	H
ENSMUSG00000050708	Ftl1	Ftl1	14325	ferritin light polypeptide 1	0.2927157083267353	10.99111827368605	20.51930086464271	1.0283540447438297e-4	0.09801927969816603	GenotypeAPP-PS1	H
ENSMUSG00000032294	Pkm	Pkm	18746	pyruvate kinase, muscle	0.34813819910002203	7.01580352303936	19.621299948537924	1.3489012856923968e-4	0.12180578609802342	GenotypeAPP-PS1	H
